epaid,sample_id,date,county,zipcode,probable_cases,vaccine_equity,pop_fully_vaccinated,pop_part_vaccinated,population_served,sample_matrix,pcr_type,pcr_target_avg_conc
CA0037834,PA100082,2021-02-09,Santa Clara,94303,35,3,0.01822,0.067096,236000,primary sludge,ddpcr,23391
CA0037834,PA100109,2021-02-09,Santa Clara,94303,35,3,0.01822,0.067096,236000,primary sludge,ddpcr,29723
CA0049964,G20210207,2021-02-09,Santa Clara,95020,35,3,0.021995,0.063178,110338,raw wastewater,ddpcr,29825
CA0037834,PA100106,2021-02-09,Santa Clara,94303,35,3,0.01822,0.067096,236000,primary sludge,ddpcr,44578
CA0037834,PA100090,2021-02-09,Santa Clara,94303,35,3,0.01822,0.067096,236000,primary sludge,ddpcr,44658
CA0037834,PA100093,2021-02-09,Santa Clara,94303,35,3,0.01822,0.067096,236000,primary sludge,ddpcr,47177
CA0049964,G600071,2021-02-09,Santa Clara,95020,35,3,0.021995,0.063178,110338,raw wastewater,ddpcr,58821
CA0037834,PA100064,2021-02-09,Santa Clara,94303,35,3,0.01822,0.067096,236000,primary sludge,ddpcr,67017
CA0049964,G600072,2021-02-09,Santa Clara,95020,35,3,0.021995,0.063178,110338,raw wastewater,ddpcr,67963
CA0049964,G600066,2021-02-09,Santa Clara,95020,35,3,0.021995,0.063178,110338,raw wastewater,ddpcr,72518
CA0049964,G600069,2021-02-09,Santa Clara,95020,35,3,0.021995,0.063178,110338,raw wastewater,ddpcr,116483
CA0049964,G600068,2021-02-09,Santa Clara,95020,35,3,0.021995,0.063178,110338,raw wastewater,ddpcr,125018
CA0049964,G600067,2021-02-09,Santa Clara,95020,35,3,0.021995,0.063178,110338,raw wastewater,ddpcr,204421
CA0037842,SJ200104,2021-02-09,Santa Clara,95134,35,4,0.010494,0.022658,1500000,primary sludge,ddpcr,21218
CA0037621,S500176,2021-02-09,Santa Clara,94089,35,4,0.023031,0.046893,153000,primary sludge,ddpcr,26338
CA0037621,S500159,2021-02-09,Santa Clara,94089,35,4,0.023031,0.046893,153000,primary sludge,ddpcr,28909
CA0037842,SJ200078,2021-02-09,Santa Clara,95134,35,4,0.010494,0.022658,1500000,primary sludge,ddpcr,40485
CA0037621,S500174,2021-02-09,Santa Clara,94089,35,4,0.023031,0.046893,153000,primary sludge,ddpcr,45622
CA0037621,S500191,2021-02-09,Santa Clara,94089,35,4,0.023031,0.046893,153000,primary sludge,ddpcr,50101
CA0037842,SJ200107,2021-02-09,Santa Clara,95134,35,4,0.010494,0.022658,1500000,primary sludge,ddpcr,53869
CA0037621,S500178,2021-02-09,Santa Clara,94089,35,4,0.023031,0.046893,153000,primary sludge,ddpcr,58280
CA0037842,SJ200102,2021-02-09,Santa Clara,95134,35,4,0.010494,0.022658,1500000,primary sludge,ddpcr,68264
CA0037621,S500182,2021-02-09,Santa Clara,94089,35,4,0.023031,0.046893,153000,primary sludge,ddpcr,70842
CA0037842,SJ200110,2021-02-09,Santa Clara,95134,35,4,0.010494,0.022658,1500000,primary sludge,ddpcr,76147
CA0037621,S500170,2021-02-09,Santa Clara,94089,35,4,0.023031,0.046893,153000,primary sludge,ddpcr,83588
CA0037842,SJ200117,2021-02-09,Santa Clara,95134,35,4,0.010494,0.022658,1500000,primary sludge,ddpcr,88707
CA0037842,SJ200099,2021-02-09,Santa Clara,95134,35,4,0.010494,0.022658,1500000,primary sludge,ddpcr,104900
CA0079049,D300057,2021-02-09,Yolo,95776,7,3,0.024298,0.061102,70717,primary sludge,ddpcr,31998
CA0079049,D300064,2021-02-09,Yolo,95776,7,3,0.024298,0.061102,70717,primary sludge,ddpcr,52212
CA0079049,D300046,2021-02-09,Yolo,95776,7,3,0.024298,0.061102,70717,primary sludge,ddpcr,54074
CA0079049,D300024,2021-02-09,Yolo,95776,7,3,0.024298,0.061102,70717,primary sludge,ddpcr,63454
CA0079049,D300063,2021-02-09,Yolo,95776,7,3,0.024298,0.061102,70717,primary sludge,ddpcr,69744
CA0079049,D300059,2021-02-09,Yolo,95776,7,3,0.024298,0.061102,70717,primary sludge,ddpcr,197148
CA0079049,D300034,2021-02-09,Yolo,95776,7,3,0.024298,0.061102,70717,primary sludge,ddpcr,2647570
CA0109991,LASAN_Hyp442370.041,2021-02-16,Los Angeles,90293,534,4,0.036848,0.111565,4000000,raw wastewater,ddpcr,49764
CA0109991,LASAN_Hyp442370.041,2021-02-16,Los Angeles,90293,534,4,0.036848,0.111565,4000000,raw wastewater,ddpcr,52338
CA0109991,LASAN_Hyp442420.041,2021-02-16,Los Angeles,90293,534,4,0.036848,0.111565,4000000,raw wastewater,ddpcr,72930
CA0109991,LASAN_Hyp442430.041,2021-02-16,Los Angeles,90293,534,4,0.036848,0.111565,4000000,raw wastewater,ddpcr,82940
CA0109991,LASAN_Hyp442420.041,2021-02-16,Los Angeles,90293,534,4,0.036848,0.111565,4000000,raw wastewater,ddpcr,84084
CA0109991,LASAN_Hyp442430.041,2021-02-16,Los Angeles,90293,534,4,0.036848,0.111565,4000000,raw wastewater,ddpcr,93808
CA0077682,SAC900311,2021-02-16,Sacramento,95758,24,3,0.035921,0.071219,1480000,primary sludge,ddpcr,19933
CA0077682,SAC900300,2021-02-16,Sacramento,95758,24,3,0.035921,0.071219,1480000,primary sludge,ddpcr,28502
CA0077682,SAC900340,2021-02-16,Sacramento,95758,24,3,0.035921,0.071219,1480000,primary sludge,ddpcr,38818
CA0077682,SAC900315,2021-02-16,Sacramento,95758,24,3,0.035921,0.071219,1480000,primary sludge,ddpcr,44272
CA0077682,SAC900347,2021-02-16,Sacramento,95758,24,3,0.035921,0.071219,1480000,primary sludge,ddpcr,45018
CA0077682,SAC900320,2021-02-16,Sacramento,95758,24,3,0.035921,0.071219,1480000,primary sludge,ddpcr,53356
CA0077682,SAC900341,2021-02-16,Sacramento,95758,24,3,0.035921,0.071219,1480000,primary sludge,ddpcr,69461
CA0107409,SDPU_PtLom442410,2021-02-16,San Diego,92106,231,4,0.032945,0.176383,2200000,raw wastewater,ddpcr,37980
CA0107409,SDPU_PtLom442410,2021-02-16,San Diego,92106,231,4,0.032945,0.176383,2200000,raw wastewater,ddpcr,40383
CA0107409,SDPU_PtLom442420,2021-02-16,San Diego,92106,231,4,0.032945,0.176383,2200000,raw wastewater,ddpcr,51651
CA0107409,SDPU_PtLom442420,2021-02-16,San Diego,92106,231,4,0.032945,0.176383,2200000,raw wastewater,ddpcr,58344
CA0107409,SDPU_PtLom442370,2021-02-16,San Diego,92106,231,4,0.032945,0.176383,2200000,raw wastewater,ddpcr,85800
CA0107409,SDPU_PtLom442370,2021-02-16,San Diego,92106,231,4,0.032945,0.176383,2200000,raw wastewater,ddpcr,107250
CA0037681,OSP700094,2021-02-16,San Francisco,94132,50,3,0.030379,0.088497,250000,primary sludge,ddpcr,5249
CA0037681,OSP700119,2021-02-16,San Francisco,94132,50,3,0.030379,0.088497,250000,primary sludge,ddpcr,5414
CA0037681,OSP700015,2021-02-16,San Francisco,94132,50,3,0.030379,0.088497,250000,primary sludge,ddpcr,11625
CA0037681,OSP700003,2021-02-16,San Francisco,94132,50,3,0.030379,0.088497,250000,primary sludge,ddpcr,13822
CA0037681,OSP700117,2021-02-16,San Francisco,94132,50,3,0.030379,0.088497,250000,primary sludge,ddpcr,29972
CA0038369,SVCW800159,2021-02-16,San Mateo,94065,6,4,0.031057,0.086991,199000,primary sludge,ddpcr,3424
CA0038369,SVCW800151,2021-02-16,San Mateo,94065,6,4,0.031057,0.086991,199000,primary sludge,ddpcr,10910
CA0038369,SVCW800142,2021-02-16,San Mateo,94065,6,4,0.031057,0.086991,199000,primary sludge,ddpcr,26175
CA0038369,SVCW800157,2021-02-16,San Mateo,94065,6,4,0.031057,0.086991,199000,primary sludge,ddpcr,31507
CA0038369,SVCW800160,2021-02-16,San Mateo,94065,6,4,0.031057,0.086991,199000,primary sludge,ddpcr,39559
CA0038369,SVCW800155,2021-02-16,San Mateo,94065,6,4,0.031057,0.086991,199000,primary sludge,ddpcr,65314
CA0038369,SVCW800158,2021-02-16,San Mateo,94065,6,4,0.031057,0.086991,199000,primary sludge,ddpcr,71822
CA0037834,PA100096,2021-02-16,Santa Clara,94303,23,3,0.025661,0.077709,236000,primary sludge,ddpcr,19180
CA0037834,PA100099,2021-02-16,Santa Clara,94303,23,3,0.025661,0.077709,236000,primary sludge,ddpcr,20906
CA0037834,PA100069,2021-02-16,Santa Clara,94303,23,3,0.025661,0.077709,236000,primary sludge,ddpcr,25070
CA0049964,G600079,2021-02-16,Santa Clara,95020,23,3,0.030309,0.075471,110338,raw wastewater,ddpcr,29548
CA0037834,PA100074,2021-02-16,Santa Clara,94303,23,3,0.025661,0.077709,236000,primary sludge,ddpcr,36052
CA0037834,PA100080,2021-02-16,Santa Clara,94303,23,3,0.025661,0.077709,236000,primary sludge,ddpcr,40481
CA0037834,PA100083,2021-02-16,Santa Clara,94303,23,3,0.025661,0.077709,236000,primary sludge,ddpcr,49867
CA0049964,G600078,2021-02-16,Santa Clara,95020,23,3,0.030309,0.075471,110338,raw wastewater,ddpcr,56551
CA0049964,G600077,2021-02-16,Santa Clara,95020,23,3,0.030309,0.075471,110338,raw wastewater,ddpcr,59064
CA0049964,G600074,2021-02-16,Santa Clara,95020,23,3,0.030309,0.075471,110338,raw wastewater,ddpcr,108473
CA0049964,G600075,2021-02-16,Santa Clara,95020,23,3,0.030309,0.075471,110338,raw wastewater,ddpcr,138627
CA0049964,G600073,2021-02-16,Santa Clara,95020,23,3,0.030309,0.075471,110338,raw wastewater,ddpcr,140549
CA0049964,G600076,2021-02-16,Santa Clara,95020,23,3,0.030309,0.075471,110338,raw wastewater,ddpcr,227971
CA0037834,PA100077,2021-02-16,Santa Clara,94303,23,3,0.025661,0.077709,236000,primary sludge,ddpcr,939247
CA0037621,S500180,2021-02-16,Santa Clara,94089,23,4,0.030155,0.056857,153000,primary sludge,ddpcr,6306
CA0037621,S500141,2021-02-16,Santa Clara,94089,23,4,0.030155,0.056857,153000,primary sludge,ddpcr,20859
CA0037842,SJ200091,2021-02-16,Santa Clara,95134,23,4,0.015094,0.024839,1500000,primary sludge,ddpcr,22749
CA0037621,S500188,2021-02-16,Santa Clara,94089,23,4,0.030155,0.056857,153000,primary sludge,ddpcr,27123
CA0037842,SJ200130,2021-02-16,Santa Clara,95134,23,4,0.015094,0.024839,1500000,primary sludge,ddpcr,28902
CA0037621,S500181,2021-02-16,Santa Clara,94089,23,4,0.030155,0.056857,153000,primary sludge,ddpcr,31053
CA0037621,S500187,2021-02-16,Santa Clara,94089,23,4,0.030155,0.056857,153000,primary sludge,ddpcr,32699
CA0037842,SJ200109,2021-02-16,Santa Clara,95134,23,4,0.015094,0.024839,1500000,primary sludge,ddpcr,39201
CA0037621,S500149,2021-02-16,Santa Clara,94089,23,4,0.030155,0.056857,153000,primary sludge,ddpcr,47027
CA0037842,SJ200123,2021-02-16,Santa Clara,95134,23,4,0.015094,0.024839,1500000,primary sludge,ddpcr,56557
CA0037842,SJ200098,2021-02-16,Santa Clara,95134,23,4,0.015094,0.024839,1500000,primary sludge,ddpcr,60661
CA0037842,SJ200118,2021-02-16,Santa Clara,95134,23,4,0.015094,0.024839,1500000,primary sludge,ddpcr,63830
CA0037842,SJ200129,2021-02-16,Santa Clara,95134,23,4,0.015094,0.024839,1500000,primary sludge,ddpcr,75788
CA0037621,S500161,2021-02-16,Santa Clara,94089,23,4,0.030155,0.056857,153000,primary sludge,ddpcr,98222
CA0079049,D300060,2021-02-16,Yolo,95776,3,3,0.035674,0.078416,70717,primary sludge,ddpcr,20582
CA0079049,D210216,2021-02-16,Yolo,95776,3,3,0.035674,0.078416,70717,primary sludge,ddpcr,20747
CA0079049,D300032,2021-02-16,Yolo,95776,3,3,0.035674,0.078416,70717,primary sludge,ddpcr,29157
CA0079049,D300054,2021-02-16,Yolo,95776,3,3,0.035674,0.078416,70717,primary sludge,ddpcr,41844
CA0079049,D300041,2021-02-16,Yolo,95776,3,3,0.035674,0.078416,70717,primary sludge,ddpcr,104565
CA0109991,LASAN_Hyp442450.041,2021-02-23,Los Angeles,90293,365,4,0.063011,0.103708,4000000,raw wastewater,ddpcr,10868
CA0109991,LASAN_Hyp442450.041,2021-02-23,Los Angeles,90293,365,4,0.063011,0.103708,4000000,raw wastewater,ddpcr,19562
CA0109991,LASAN_Hyp442500.041,2021-02-23,Los Angeles,90293,365,4,0.063011,0.103708,4000000,raw wastewater,ddpcr,25368
CA0109991,LASAN_Hyp442480.041,2021-02-23,Los Angeles,90293,365,4,0.063011,0.103708,4000000,raw wastewater,ddpcr,29458
CA0109991,LASAN_Hyp442500.041,2021-02-23,Los Angeles,90293,365,4,0.063011,0.103708,4000000,raw wastewater,ddpcr,36322
CA0109991,LASAN_Hyp442480.041,2021-02-23,Los Angeles,90293,365,4,0.063011,0.103708,4000000,raw wastewater,ddpcr,39182
CA0077682,SAC900330,2021-02-23,Sacramento,95758,45,3,0.051967,0.078087,1480000,primary sludge,ddpcr,11636
CA0077682,SAC900309,2021-02-23,Sacramento,95758,45,3,0.051967,0.078087,1480000,primary sludge,ddpcr,14072
CA0077682,SAC900316,2021-02-23,Sacramento,95758,45,3,0.051967,0.078087,1480000,primary sludge,ddpcr,18290
CA0077682,SAC900328,2021-02-23,Sacramento,95758,45,3,0.051967,0.078087,1480000,primary sludge,ddpcr,19695
CA0077682,SAC900295,2021-02-23,Sacramento,95758,45,3,0.051967,0.078087,1480000,primary sludge,ddpcr,26477
CA0077682,SAC900324,2021-02-23,Sacramento,95758,45,3,0.051967,0.078087,1480000,primary sludge,ddpcr,39376
CA0077682,SAC900322,2021-02-23,Sacramento,95758,45,3,0.051967,0.078087,1480000,primary sludge,ddpcr,39698
CA0107409,SDPU_PtLom442440,2021-02-23,San Diego,92106,214,4,0.061325,0.168048,2200000,raw wastewater,ddpcr,15043
CA0107409,SDPU_PtLom442480,2021-02-23,San Diego,92106,214,4,0.061325,0.168048,2200000,raw wastewater,ddpcr,20163
CA0107409,SDPU_PtLom442440,2021-02-23,San Diego,92106,214,4,0.061325,0.168048,2200000,raw wastewater,ddpcr,23623
CA0107409,SDPU_PtLom442490,2021-02-23,San Diego,92106,214,4,0.061325,0.168048,2200000,raw wastewater,ddpcr,24138
CA0107409,SDPU_PtLom442480,2021-02-23,San Diego,92106,214,4,0.061325,0.168048,2200000,raw wastewater,ddpcr,24424
CA0107409,SDPU_PtLom442490,2021-02-23,San Diego,92106,214,4,0.061325,0.168048,2200000,raw wastewater,ddpcr,29744
